 TIME , SCORE , F1 , F2 , FORMANT_FOUND , Sequence 
 2943.468994140625 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3081.875 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3220.4541015625 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3377.172119140625 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3516.4541015625 , 587.0 , 661.9 , 1748.4 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3672.922119140625 , 587.0 , 661.5 , 1748.8 , none , 0.99" 0.68" 0.88" 0.37" 0.29" 0.05" 0.49" 0.11"  
 3827.531982421875 , 409.0 , 637.0 , 1902.7 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 3982.8291015625 , 409.0 , 637.0 , 1902.7 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4138.14111328125 , 408.0 , 637.0 , 1903.3 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4276.046875 , 408.0 , 637.0 , 1903.3 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4431.796875 , 407.0 , 636.7 , 1903.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4587.875 , 407.0 , 636.7 , 1903.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4725.2822265625 , 407.0 , 636.7 , 1903.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 4863.2822265625 , 407.0 , 636.7 , 1903.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
 5005.75 , 407.0 , 636.7 , 1903.2 , F2 , 0.99" 0.68" 0.88" 0.06" 0.29" 0.05" 0.49" 0.11"  
