 TARGET , e 
 TIME , SCORE , F1 , F2 , F3 , FORMANT_FOUND , Sequence 
 10283.203125 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10386.0322265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10472.140625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10540.7353515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10660.6884765625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10746.515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10849.59375 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 10970.0634765625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11107.171875 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11244.6884765625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11401.0 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11555.6884765625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11710.4072265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 11865.4072265625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12003.2353515625 , 565.0 , 0.0 , 0.0 , 0.0 , none , 0.6" 0.85" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12140.125 , 551.0 , 422.6 , 1812.3 , 2810.1 , none , 0.51" 0.86" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12294.5 , 551.0 , 422.6 , 1812.3 , 2810.1 , none , 0.51" 0.86" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12449.5322265625 , 551.0 , 422.6 , 1812.3 , 2810.1 , none , 0.51" 0.86" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12604.640625 , 551.0 , 422.6 , 1812.3 , 2810.1 , none , 0.51" 0.86" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12725.578125 , 551.0 , 0.0 , 0.0 , 0.0 , none , 0.51" 0.86" 0.96" 0.17" 0.0" 0.01" 0.37" 0.15"  
 12880.75 , 490.0 , 405.8 , 1835.0 , 2850.7 , none , 0.07" 0.86" 0.96" 0.17" 0.0" 0.01" 0.4" 0.03"  
 12880.75 , 490.0 , 405.8 , 1835.0 , 2850.7 , none , 0.07" 0.86" 0.96" 0.17" 0.0" 0.01" 0.4" 0.03"  
